scrape_date,name,brand,category,country,currency,price,price_eur,bottle_size_ml,price_per_ml,amazon_rating,amazon_reviews,availability,amazon_url,fragrantica_url,year,rating,votes,gender,fragrance_family,main_accords,perfumers,top_notes,middle_notes,base_notes,votes_love,votes_like,votes_ok,votes_dislike,votes_hate,season_spring,season_summer,season_fall,season_winter,wear_day,wear_night
2026-04-21,Coco Mademoiselle,Chanel,designer,UAE,AED,649.0,150.27,100.0,1.5027,4.5,,in_stock,https://www.amazon.ae/s?k=Chanel+Coco+Mademoiselle+100ml,https://www.fragrantica.com/perfume/Chanel/Coco-Mademoiselle-611.html,,4.11,32656,female,Oriental Floral,"citrus, woody, patchouli, sweet, white floral, rose, earthy, vanilla, warm spicy, yellow floral","Perfumers, Perfumers, Jacques Polge","Orange, Mandarin Orange, Bergamot, Orange Blossom","Turkish Rose, Jasmine, Mimosa, Ylang-Ylang","Patchouli, White Musk, Vanilla, Vetiver, Tonka Bean, Opoponax",14800,11500,1800,4000,506,9100.0,5100.0,8600.0,7400.0,10600.0,7200.0
2026-04-21,Chanel No 5 Eau Premiere,Chanel,designer,UAE,AED,556.99,128.97,100.0,1.2897,,,in_stock,https://www.amazon.ae/s?k=Chanel+No+5+Eau+Premiere+100ml,https://www.fragrantica.com/perfume/Chanel/Chanel-N-5-Eau-Premiere-1360.html,,4.21,6176,female,Floral Aldehyde,"woody, aldehydic, fresh, white floral, yellow floral, vanilla, sweet, rose, floral, powdery","Perfumers, Perfumers, Jacques Polge","Aldehydes, Ylang-Ylang, Neroli","Jasmine, Tincture of Rose","Vanille, Sandalwood, Vetyver",2900,2400,73,751,12,1400.0,820.0,1100.0,891.0,1700.0,851.0
2026-04-21,Black Orchid,Tom Ford,designer,UAE,AED,389.0,90.07,100.0,0.9007,4.4,,in_stock,https://www.amazon.ae/s?k=Tom+Ford+Black+Orchid+100ml,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-1018.html,,3.89,31451,female,Oriental Floral,"warm spicy, earthy, woody, sweet, amber, patchouli, floral, chocolate, powdery, balsamic","Perfumers, Perfumers, David Apel, Pierre Negrin","Truffle, Gardenia, Black Currant, Ylang-Ylang, Jasmine, Bergamot, Mandarin Orange, Amalfi Lemon","Orchid, Spices, Gardenia, Fruity Notes, Ylang-Ylang, Jasmine, Lotus","Mexican chocolate, Patchouli, Vanille, Incense, Amber, Sandalwood, Vetiver, White Musk",13700,8900,1900,5400,1500,3100.0,1800.0,10100.0,12100.0,3600.0,12300.0
2026-04-21,Tobacco Vanille,Tom Ford,designer,UAE,AED,750.5,173.77,50.0,3.4754,4.4,,in_stock,https://www.amazon.ae/s?k=Tom+Ford+Tobacco+Vanille+100ml,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,,4.19,29922,unisex,Oriental Spicy,"vanilla, sweet, tobacco, warm spicy, fruity, woody, cacao, powdery","Perfumers, Perfumers, Olivier Gillotin","Tobacco Leaf, Spicy Notes","Vanilla, Cacao, Tonka Bean, Tobacco Blossom","Dried Fruits, Woody Notes",16200,7800,2000,2900,954,2600.0,1600.0,11800.0,14300.0,5100.0,12300.0
2026-04-21,1888,Xerjoff,designer,UAE,AED,473.0,109.52,100.0,1.0952,4.7,,in_stock,https://www.amazon.ae/s?k=Xerjoff+1888+100ml,https://www.fragrantica.com/perfume/Xerjoff/1888-21616.html,,4.18,2334,unisex,Oriental Floral,"warm spicy, woody, amber, floral, aromatic, yellow floral, fresh spicy, leather, powdery, rose","Perfumers, Perfumers","Carnation, Pepper, Coriander, Saffron","Ylang-Ylang, Rose, Neroli","Amber, Sandalwood, Patchouli, Birch",1100,761,212,201,32,457.0,178.0,960.0,947.0,633.0,811.0
2026-04-21,Fiero,Xerjoff,designer,UAE,AED,498.25,115.37,100.0,1.1537,3.1,,in_stock,https://www.amazon.ae/s?k=Xerjoff+Fiero+100ml,https://www.fragrantica.com/perfume/Xerjoff/Fiero-11802.html,,4.21,1528,male,Aromatic Spicy,"citrus, aromatic, fresh spicy, woody, green","Perfumers, Perfumers, Chris Maurice","Amalfi Lemon, Lemongrass, Bergamot, Blood Orange","Mint, Neroli, Tarragon, Thyme","Vetiver, Patchouli, Nutmeg, Sandalwood, Coumarin",742,525,127,115,19,714.0,797.0,248.0,65.0,739.0,176.0
2026-04-21,Pour Femme Dylan Blue,Versace,designer,UAE,AED,200.0,46.31,100.0,0.4631,4.7,,in_stock,https://www.amazon.ae/s?k=Versace+Pour+Femme+Dylan+Blue+100ml,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Dylan-Blue-47459.html,,3.78,6001,female,Floral Fruity,"fruity, floral, green, rose, fresh, woody, sweet, musky","Perfumers, Perfumers, Calice Becker, Natalie Gracia-Cetto","Granny Smith apple, Black Currant, Clover, Forget me not, Shiso","Peach, Petalia, Rose, Rose Hip, Jasmine","Musk, White Woods, Patchouli, Styrax",1600,2600,833,889,108,2100.0,2000.0,957.0,647.0,2200.0,855.0
2026-04-21,Bright Crystal,Versace,designer,UAE,AED,180.75,41.85,90.0,0.465,4.7,,in_stock,https://www.amazon.ae/s?k=Versace+Bright+Crystal+90ml,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,,3.74,23708,female,Floral Fruity,"floral, citrus, fresh, woody, rose, fresh spicy, aquatic","Perfumers, Perfumers, Alberto Morillas","Yuzu, Pomegranate, Ice","Peony, Lotus, Magnolia","Musk, Mahogany, Amber",5800,11000,2200,4300,345,8600.0,7700.0,1700.0,1400.0,9500.0,1500.0
2026-04-21,1 Million,Paco Rabanne,designer,UAE,AED,320.0,74.09,100.0,0.7409,4.6,,in_stock,https://www.amazon.ae/s?k=Paco+Rabanne+1+Million+100ml,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-3747.html,,3.74,23453,male,Woody Spicy,"warm spicy, cinnamon, citrus, amber, woody, leather, rose, animalic, green, patchouli","Perfumers, Perfumers, Christophe Raynaud, Michel Girard, Olivier Pescheux","Blood Mandarin, Grapefruit, Mint","Cinnamon, Spicy Notes, Rose","Amber, Leather, Woody Notes, Indian Patchouli",7400,8600,2000,4600,751,3600.0,2100.0,8500.0,10000.0,4100.0,10200.0
2026-04-21,Invictus,Rabanne,designer,UAE,AED,215.0,49.78,100.0,0.4978,4.7,,in_stock,https://www.amazon.ae/s?k=Rabanne+Invictus+100ml,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,,3.8,14521,male,Woody Aquatic,"citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli",4400,5900,1500,2300,406,6300.0,7000.0,3000.0,1600.0,6800.0,3000.0
2026-04-21,Phantom Parfum,Rabanne,designer,UAE,AED,249.48,57.77,100.0,0.5777,4.8,,in_stock,https://www.amazon.ae/s?k=Rabanne+Phantom+Parfum+100ml,https://www.fragrantica.com/perfume/Rabanne/Phantom-Parfum-81927.html,,3.91,2122,male,Aromatic,"aromatic, vanilla, warm spicy, citrus, lavender, woody, powdery, fresh spicy, sweet, green","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Juliette Karagueuzoglou","Cardamom, Bergamot, Rhubarb, Lemon","Lavender, Cedarwood, Patchouli, Geranium","Vanilla, Tolu Balsam, Haitian Vetiver",812,710,322,159,119,786.0,294.0,1100.0,1100.0,616.0,1000.0
2026-04-21,Acqua di Gio,Giorgio Armani,designer,UAE,AED,236.0,54.64,100.0,0.5464,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+Acqua+di+Gio+100ml,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,,4.13,24226,unisex,Aromatic Aquatic,"citrus, aromatic, marine, fresh spicy, floral, woody, fresh","Perfumers, Perfumers, Alberto Morillas, Annick Menardo, Christian Dussoulier","Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli","Sea Notes, Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet, Coriander, Rose, Nutmeg, Mignonette","White Musk, Cedar, Oakmoss, Patchouli, Amber",9700,10500,1800,2000,254,9100.0,13100.0,2500.0,1300.0,12200.0,2700.0
2026-04-21,Armani Code Parfum,Giorgio Armani,designer,UAE,AED,328.3,76.02,100.0,0.7602,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+Armani+Code+Parfum+100ml,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Parfum-75126.html,,4.41,6364,male,Woody Aromatic,"iris, aromatic, powdery, woody, citrus, vanilla, earthy, aldehydic, violet, fresh spicy","Perfumers, Perfumers, Antoine Maisondieu","Bergamot, Bergamot Leaf","Iris, Aldehydes, Clary Sage, Orris","Tonka Bean, Cedar",3800,1700,593,191,72,3700.0,2100.0,3900.0,3700.0,3300.0,3700.0
2026-04-21,Si,Giorgio Armani,designer,UAE,AED,324.0,75.02,100.0,0.7502,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+Si+100ml,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-18453.html,,3.84,19492,female,Chypre Fruity,"woody, vanilla, aromatic, soft spicy, fruity, green, floral, rose, patchouli, earthy","Perfumers, Perfumers, Christine Nagel",Cassis,"May Rose, Freesia","Vanilla, Patchouli, Woody Notes, Ambroxan",6700,7400,1500,3600,344,3400.0,1900.0,6000.0,5100.0,5400.0,4600.0
2026-04-21,My Way,Giorgio Armani,designer,UAE,AED,319.0,73.86,90.0,0.8207,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+My+Way+90ml,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-62036.html,,3.78,12989,female,Floral,"white floral, tuberose, citrus, animalic, vanilla","Perfumers, Perfumers, Bruno Jovanovic, Carlos Benaïm","Orange Blossom, Bergamot","Tuberose, Indian Jasmine","Madagascar Vanilla, White Musk, Virginian Cedar",4400,4400,2000,1700,596,5100.0,3600.0,2600.0,1800.0,5000.0,2000.0
2026-04-21,La Nuit de l'Homme,Yves Saint Laurent,designer,UAE,AED,479.0,110.91,100.0,1.1091,5.0,,in_stock,https://www.amazon.ae/s?k=Yves+Saint+Laurent+La+Nuit+de+L+Homme+100ml,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-5521.html,,4.45,23894,male,Woody Spicy,"aromatic, warm spicy, lavender, woody, fresh spicy, citrus","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Pierre Wargnye",Cardamom,"Lavender, Virginia Cedar, Bergamot","Vetiver, Caraway",14600,7000,1100,1100,154,6700.0,3000.0,11100.0,10900.0,4700.0,12100.0
2026-04-21,Black Opium,Yves Saint Laurent,designer,UAE,AED,490.75,113.63,90.0,1.2626,5.0,,in_stock,https://www.amazon.ae/s?k=Yves+Saint+Laurent+Black+Opium+90ml,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-25324.html,,3.94,33475,female,Oriental Vanilla,"vanilla, coffee, sweet, white floral, warm spicy, soft spicy, woody, fruity, balsamic, powdery","Perfumers, Perfumers, Honorine Blanc, Marie Salamagne, Nathalie Lorson, Olivier Cresp","Pear, Pink Pepper, Orange Blossom","Coffee, Jasmine, Bitter Almond, Licorice","Vanilla, Patchouli, Cashmere Wood, Cedar",13100,11800,3300,4400,959,3200.0,2100.0,11600.0,13400.0,5200.0,13700.0
2026-04-21,La Vie Est Belle,Lancome,designer,UAE,AED,462.12,107.0,100.0,1.07,4.7,,in_stock,https://www.amazon.ae/s?k=Lancome+La+Vie+Est+Belle+100ml,https://www.fragrantica.com/perfume/Lanc-me/La-Vie-Est-Belle-14982.html,,3.65,34468,female,Floral Fruity Gourmand,"sweet, vanilla, fruity, patchouli, woody, white floral, powdery, iris, earthy, warm spicy","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge","Black Currant, Pear","Iris, Jasmine, Orange Blossom","Praline, Vanilla, Patchouli, Tonka Bean",11200,10900,2800,8100,1500,5900.0,3300.0,9200.0,10600.0,9100.0,9200.0
2026-04-21,Pegasus,Parfums de Marly,designer,UAE,AED,830.5,192.3,100.0,1.923,2.4,,in_stock,https://www.amazon.ae/s?k=Parfums+de+Marly+Pegasus+125ml,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-16938.html,,4.08,6336,male,Oriental Fougere,"almond, vanilla, powdery, nutty, sweet, lavender, fruity, woody, floral, fresh spicy","Perfumers, Perfumers, Hamid Merati-Kashani","Heliotrope, Cumin, Bergamot, Pink Pepper","Bitter Almond, Lavender, Jasmine","Vanilla, Sandalwood, Amber, Musk, Cedar",3000,1800,691,627,181,2400.0,802.0,3100.0,3000.0,2600.0,2700.0
2026-04-21,Yara,Lattafa,arabic,UAE,AED,95.0,22.0,100.0,0.22,5.0,,in_stock,https://www.amazon.ae/s?k=Lattafa+Yara+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-76880.html,,3.97,10897,female,Oriental Vanilla,"sweet, vanilla, powdery, tropical, fruity, musky, floral, citrus","Perfumers, Perfumers","Orchid, Heliotrope, Tangerine","Gourmand Accord, Tropical Fruits","Vanilla, Musk, Sandalwood",4000,4000,1700,836,326,4800.0,3900.0,2700.0,2400.0,5100.0,1600.0
2026-04-21,Yara Moi,Lattafa,arabic,UAE,AED,224.99,52.09,100.0,0.5209,4.5,,in_stock,https://www.amazon.ae/s?k=Lattafa+Yara+Moi+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-Moi-80722.html,,3.64,2135,female,,"woody, white floral, patchouli, warm spicy, caramel, powdery, fruity, amber, sweet, balsamic","Perfumers, Perfumers","Jasmine, Peach","Caramel, Amber","Patchouli, Sandalwood",569,751,404,308,103,803.0,539.0,718.0,536.0,867.0,446.0
2026-04-21,Raghba,Lattafa,arabic,UAE,AED,151.14,35.0,100.0,0.35,,,in_stock,https://www.amazon.ae/s?k=Lattafa+Raghba+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Raghba-25807.html,,3.89,4157,unisex,Oriental Vanilla,"vanilla, sweet, oud, amber, powdery, balsamic, smoky, woody, warm spicy, musky","Perfumers, Perfumers","Vanilla, Sugar, Agarwood (Oud), Incense, Sandalwood, Musk",,,1500,1500,453,466,209,507.0,299.0,1800.0,2000.0,954.0,1700.0
2026-04-21,Raghba Wood Intense,Lattafa,arabic,UAE,AED,151.14,35.0,100.0,0.35,,,in_stock,https://www.amazon.ae/s?k=Lattafa+Raghba+Wood+Intense+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Raghba-Wood-Intense-28713.html,,4.1,2056,male,Oriental Woody,"woody, amber, sweet, balsamic, smoky, caramel, vanilla, oud, soft spicy, powdery","Perfumers, Perfumers","Caramel, Licorice, Guaiac Wood, Cedar","Agarwood (Oud), Sugar, Sandalwood, Cashmere Wood","Incense, Vanilla, Amber, Oakmoss, Musk",956,655,209,162,74,325.0,104.0,1100.0,1300.0,481.0,1100.0
2026-04-21,Hawas for Him,Rasasi,arabic,UAE,AED,89.05,20.62,100.0,0.2062,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+for+Him+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-for-Him-46890.html,,4.32,10128,male,Aromatic Aquatic,"fruity, citrus, aquatic, fresh, warm spicy, amber, sweet, musky, aromatic, animalic","Perfumers, Perfumers","Apple, Bergamot, Lemon, Cinnamon","Watery Notes, Plum, Orange Blossom, Cardamon","Ambergris, Musk, Patchouli, Driftwood",5500,3200,925,409,172,6400.0,7600.0,2900.0,1400.0,6700.0,3200.0
2026-04-21,Hawas Ice,Rasasi,arabic,UAE,AED,89.05,20.62,100.0,0.2062,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Ice+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Ice-89050.html,,4.43,5848,male,Aromatic,"fruity, citrus, sweet, fresh, aromatic, musky, powdery, fresh spicy, green, amber","Perfumers, Perfumers","Apple, Italian Lemon, Sicilian Bergamot, Star Anise","Plum, Orange Blossom, Cardamon","Musk, Amber, Driftwood, Moss",3600,1600,411,169,106,3800.0,4400.0,2100.0,1000.0,4000.0,1800.0
2026-04-21,Hawas Black,Rasasi,arabic,UAE,AED,89.05,20.62,100.0,0.2062,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Black+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Black-96817.html,,4.26,2693,male,Aromatic Fruity,"woody, citrus, mossy, earthy, fresh spicy, fruity, patchouli, sweet, aromatic","Perfumers, Perfumers","Bergamot, Pineapple, Grapefruit","Patchouli, Cedarwood, Jasmine","Oakmoss, Woody Notes, Amber",1500,640,253,149,102,1700.0,1500.0,1600.0,1400.0,1600.0,1500.0
2026-04-21,Hawas Elixir,Rasasi,arabic,UAE,AED,89.05,20.62,100.0,0.2062,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Elixir+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Elixir-110808.html,,4.53,1008,unisex,Oriental Vanilla,"vanilla, aromatic, green, sweet, fresh spicy, warm spicy, amber, chocolate, lavender, powdery","Perfumers, Perfumers","Mint, Bergamot, Artemisia","Dark Chocolate, Lavender, Benzoin","Vanilla, Tonka Bean, White Musk",671,247,58,21,11,319.0,87.0,633.0,762.0,283.0,680.0
2026-04-21,Royal Blend Bourbon,French Avenue,arabic,UAE,AED,127.0,29.41,100.0,0.2941,4.0,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Royal+Blend+Bourbon+100ml,https://www.fragrantica.com/perfume/French-Avenue/Royal-Blend-Bourbon-103478.html,,3.69,221,unisex,Aromatic,"woody, warm spicy, aromatic, cinnamon, green, fresh spicy, balsamic, amber","Perfumers, Perfumers","Cinnamon, Peppermint, Bark, Basil","Bourbon Whiskey, Lavender","Oak, Peru Balsam",78,67,25,31,20,39.0,10.0,108.0,118.0,43.0,103.0
2026-04-21,Azzure Oud,French Avenue,arabic,UAE,AED,146.85,34.0,100.0,0.34,4.1,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Azzure+Oud+100ml,https://www.fragrantica.com/perfume/French-Avenue/Azzure-Oud-94714.html,,3.82,1430,male,Oriental,"fruity, oud, leather, sweet, woody, tropical, amber, warm spicy, animalic, fresh","Perfumers, Perfumers","Passionfruit, Fruity Notes, Rose, Saffron","Oud, Benzoin, Patchouli","Leather, Amber, Guaiac Wood, Cedarwood, Sandalwood, Vanilla, Labdanum",644,343,138,147,158,437.0,167.0,769.0,959.0,417.0,829.0
2026-04-21,Vulcan Feu,French Avenue,arabic,UAE,AED,164.85,38.17,100.0,0.3817,4.5,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Vulcan+Feu+100ml,https://www.fragrantica.com/perfume/French-Avenue/Vulcan-Feu-105520.html,,4.45,4418,unisex,Floral,"tropical, fruity, sweet, citrus, woody, fresh, fresh spicy, aromatic, terpenic, amber","Perfumers, Perfumers","Mango, Lemon, Ginger, Rhubarb","Pink Pepper, Jasmine, Violet, Praline","Tonka Bean, Cedarwood, Ambergris, Moss",2900,928,314,172,89,2700.0,3300.0,867.0,366.0,2900.0,1000.0
2026-04-21,Veneno,French Avenue,arabic,UAE,AED,180.0,41.68,100.0,0.4168,4.2,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Veneno+100ml,https://www.fragrantica.com/perfume/French-Avenue/Veneno-105519.html,,4.19,472,unisex,Aromatic Fruity,"smoky, fruity, cinnamon, tobacco, warm spicy, vanilla, sweet, fresh, green, mossy","Perfumers, Perfumers, Jean-Louis Sieuzac","Apple, Smoke, Cinnamon","Tobacco, Moss","Bourbon Vanilla, Orcanox™",247,134,42,32,17,98.0,33.0,270.0,300.0,88.0,268.0
2026-04-21,Tres Nuit,Armaf,arabic,UAE,AED,75.0,17.37,100.0,0.1737,4.0,,in_stock,https://www.amazon.ae/s?k=Armaf+Tres+Nuit+100ml,https://www.fragrantica.com/perfume/Armaf/Tres-Nuit-27711.html,,4.13,3332,male,Aromatic Spicy,"powdery, violet, lavender, woody, iris, citrus, amber, aromatic, floral, animalic","Perfumers, Perfumers","Iris, Lemon, Vervain","Lavender, Violet, Spicy Notes","Ambergris, Sandalwood",1400,1300,325,267,47,1900.0,1800.0,1000.0,297.0,1900.0,699.0
2026-04-21,L'Aventure,Al Haramain,arabic,UAE,AED,250.0,57.89,100.0,0.5789,4.3,,in_stock,https://www.amazon.ae/s?k=Al+Haramain+L+Aventure+100ml,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-40405.html,,4.17,2703,male,Chypre Fruity,"citrus, aromatic, woody, musky, fresh spicy, white floral, powdery","Perfumers, Perfumers","Lemon, Bergamot, elemi","Woody Notes, Jasmine, Lily-of-the-Valley","Musk, Patchouli, Amber",1300,945,245,198,54,1500.0,1500.0,1200.0,550.0,1500.0,928.0
2026-04-21,L'Aventure Knight,Al Haramain,arabic,UAE,AED,250.0,57.89,100.0,0.5789,4.3,,in_stock,https://www.amazon.ae/s?k=Al+Haramain+L+Aventure+Knight+100ml,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Knight-51824.html,,3.99,870,male,Oriental Fougere,"powdery, citrus, ozonic, iris, woody, amber, green, musky, aquatic, animalic","Perfumers, Perfumers","Lemon Verbena, Bergamot, Tea","Violet Leaf, Iris","Powdery Notes, Ambergris, Musk, Sandalwood",353,301,103,82,31,531.0,478.0,346.0,134.0,512.0,271.0
2026-04-21,Supremacy Silver,Afnan,arabic,UAE,AED,111.0,25.7,100.0,0.257,3.9,,in_stock,https://www.amazon.ae/s?k=Afnan+Supremacy+Silver+100ml,https://www.fragrantica.com/perfume/Afnan/Supremacy-Silver-27352.html,,4.06,2267,male,Woody Floral Musk,"fruity, leather, woody, sweet, smoky, citrus, musky, mossy, tropical, fresh","Perfumers, Perfumers, Imran Fazlani","Pineapple, Black Currant, Bergamot, Apple","Birch, Patchouli, Moroccan Jasmine, Rose","Musk, Oakmoss, Ambergris, Vanilla",959,805,245,198,60,1200.0,1200.0,966.0,464.0,1200.0,753.0
2026-04-21,Supremacy Gold,Afnan,arabic,UAE,AED,89.45,20.71,100.0,0.2071,5.0,,in_stock,https://www.amazon.ae/s?k=Afnan+Supremacy+Gold+100ml,https://www.fragrantica.com/perfume/Afnan/Supremacy-Gold-27351.html,,3.83,247,unisex,Oriental,"amber, powdery, fresh spicy, floral, violet, vanilla, iris, oud, warm spicy, woody","Perfumers, Perfumers","Nutmeg, Violet, Peach Blossom, Cumin","Iris, Patchouli","Amber, Vanilla, Agarwood (Oud), Benzoin",87,80,39,33,8,96.0,49.0,121.0,105.0,82.0,98.0
2026-04-21,Saffron Oud,Arabian Oud,arabic,UAE,AED,550.0,127.35,100.0,1.2735,4.0,,in_stock,https://www.amazon.ae/s?k=Arabian+Oud+Saffron+Oud+100ml,https://www.fragrantica.com/perfume/Arabian-Oud/Saffron-Oud-91547.html,,4.7,79,unisex,,,"Perfumers, Perfumers",,,,59,17,2,1,0,30.0,16.0,40.0,49.0,28.0,46.0
2026-04-22,Sauvage,Dior,designer,USA,USD,227.98,193.75,100.0,1.9375,4.6,,in_stock,https://www.amazon.com/s?k=Dior+Sauvage,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,,3.86,31998,male,Aromatic Fougere,"fresh spicy, amber, citrus, aromatic, musky, woody, lavender, herbal, warm spicy","Perfumers, Perfumers, François Demachy","Calabrian bergamot, Pepper","Sichuan Pepper, Lavender, Pink Pepper, Vetiver, Patchouli, Geranium, elemi","Ambroxan, Cedar, Labdanum",12400,10300,3200,4400,1700,14300.0,13200.0,13200.0,9600.0,14100.0,12900.0
2026-04-22,Sauvage Elixir,Dior,designer,USA,USD,175.98,149.55,100.0,1.4955,4.6,,in_stock,https://www.amazon.com/s?k=Dior+Sauvage+Elixir,https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,,4.31,17841,male,Aromatic,"warm spicy, fresh spicy, woody, aromatic, lavender, soft spicy, cinnamon, amber, powdery, balsamic","Perfumers, Perfumers, François Demachy","Nutmeg, Cinnamon, Cardamom, Grapefruit",Lavender,"Licorice, Sandalwood, Amber, Patchouli, Haitian Vetiver",11300,3400,1300,1000,815,5900.0,2400.0,10200.0,11600.0,5400.0,10500.0
2026-04-22,Sauvage EDP,Dior,designer,USA,USD,123.9,105.29,100.0,1.0529,4.5,,in_stock,https://www.amazon.com/s?k=Dior+Sauvage+Parfum,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,,4.21,13810,male,Oriental Fougere,"fresh spicy, citrus, amber, lavender, musky, aromatic, herbal, anis, soft spicy, floral","Perfumers, Perfumers, François Demachy",Bergamot,"Sichuan Pepper, Lavender, Star Anise, Nutmeg","Ambroxan, Vanilla",7200,4100,1100,993,372,7300.0,6100.0,7400.0,6800.0,7000.0,7300.0
2026-04-22,Fahrenheit,Dior,designer,USA,USD,100.0,84.98,100.0,0.8498,4.6,,in_stock,https://www.amazon.com/s?k=Dior+Fahrenheit,https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,,4.0,22050,male,Aromatic Fougere,"leather, woody, ozonic, fresh spicy, aromatic, animalic, aquatic, floral, citrus, green","Perfumers, Perfumers, Jean-Louis Sieuzac, Maurice Roger, Michel Almairac","Nutmeg Flower, Lavender, Cedar, Mandarin Orange, Chamomile, Bergamot, Hawthorn, Lemon","Violet Leaf, Nutmeg, Cedar, Sandalwood, Carnation, Honeysuckle, Jasmine, Lily-of-the-Valley","Leather, Vetiver, Musk, Amber, Patchouli, Tonka Bean",10600,6100,993,3300,981,4400.0,2200.0,7900.0,8000.0,5500.0,7900.0
